,mb,mf,nModels,ntree,seed,tc,valid,valid_avg
7208,9,40,16,220,112248,17,0.4583450391178945,0.45078332980249053
7209,9,40,16,240,112248,17,0.4569287802106726,0.4495157744170067
7210,9,40,16,260,112248,17,0.4571201742547833,0.4487539053101391
7211,9,40,16,280,112248,17,0.4563666626536791,0.448400090615011
7212,9,40,16,300,112248,17,0.45702753062619456,0.4482216498476282
7213,9,40,16,320,112248,17,0.45693328164038804,0.44823266888373287
7214,9,40,16,340,112248,17,0.45721492639144545,0.44854040833783776
7215,9,40,16,360,112248,17,0.4579492018444143,0.4490078885146267
7216,9,40,17,160,112249,17,0.4634055286186793,0.45817809068312365
7217,9,40,17,180,112249,17,0.46014229414960045,0.4546772443147095
7218,9,40,17,200,112249,17,0.4581746044623737,0.4523341849422257
7219,9,40,17,220,112249,17,0.456893286030101,0.45064116845634494
7220,9,40,17,240,112249,17,0.45615263034764786,0.4493822602604171
7221,9,40,17,260,112249,17,0.4556080965601571,0.4486195312288808
7222,9,40,17,280,112249,17,0.45566358070010093,0.4482739706397892
7223,9,40,17,300,112249,17,0.4553985141842369,0.44807632908893363
7224,9,40,17,320,112249,17,0.4554518113974443,0.44808220481893707
7225,9,40,17,340,112249,17,0.45595461694348727,0.4483789044992913
7226,9,40,17,360,112249,17,0.45661195598804527,0.44883946136300573
7227,9,40,18,160,112250,17,0.4651849431393496,0.45814086057687936
7228,9,40,18,180,112250,17,0.46192943035673606,0.4546300910200482
7229,9,40,18,200,112250,17,0.4600214164316984,0.45229339527087997
7230,9,40,18,220,112250,17,0.4582440053341678,0.4505857054836328
7231,9,40,18,240,112250,17,0.45779886876964393,0.4493490625091596
7232,9,40,18,260,112250,17,0.45725580511290354,0.4485836363100197
7233,9,40,18,280,112250,17,0.45717777315652913,0.44823239281516575
7234,9,40,18,300,112250,17,0.4577546131198473,0.4480709128951565
7235,9,40,18,320,112250,17,0.4577014610947511,0.44806171699970104
7236,9,40,18,340,112250,17,0.4579935413431001,0.4483487598541195
7237,9,40,18,360,112250,17,0.4584423482478163,0.4487975447331116
7238,9,40,19,160,112251,17,0.4672839608470405,0.45822720821866064
7239,9,40,19,180,112251,17,0.4639544420892764,0.4547128254359645
7240,9,40,19,200,112251,17,0.4616611579053813,0.45235691620903695
7241,9,40,19,220,112251,17,0.45959914435090804,0.45062081248259395
7242,9,40,19,240,112251,17,0.45857706060280773,0.44938428413553194
7243,9,40,19,260,112251,17,0.45849064619502394,0.4486389938407676
7244,9,40,19,280,112251,17,0.4585154048300924,0.4482886835158008
7245,9,40,19,300,112251,17,0.45925505818418066,0.44816423319178283
7246,9,40,19,320,112251,17,0.45944905717625417,0.44815125348533724
7247,9,40,19,340,112251,17,0.46009571084636725,0.44844525890634124
7248,9,40,19,360,112251,17,0.46050256503035086,0.44887905627870367
7249,9,40,20,160,112252,17,0.46576327682298746,0.4581998234368385
7250,9,40,20,180,112252,17,0.46229954066660495,0.4546745183555648
7251,9,40,20,200,112252,17,0.4600776101613122,0.452306625631412
7252,9,40,20,220,112252,17,0.45854068224854677,0.4505620770787656
7253,9,40,20,240,112252,17,0.45790099550781216,0.44934311968369073
7254,9,40,20,260,112252,17,0.45728857598673084,0.448591777136953
7255,9,40,20,280,112252,17,0.45694473948390135,0.44823399421497895
7256,9,40,20,300,112252,17,0.4572443142735146,0.44811861381542356
7257,9,40,20,320,112252,17,0.45657651673116206,0.44806257414567513
7258,9,40,20,340,112252,17,0.45718753761858394,0.44835656675061225
7259,9,40,20,360,112252,17,0.457634122916943,0.44877659517289914
7260,9,45,1,160,112233,13,0.47085250369358855,0.4708525121169528
7261,9,45,1,180,112233,13,0.4665638647342397,0.4665638730525725
7262,9,45,1,200,112233,13,0.46374088839278693,0.4637408964886274
7263,9,45,1,220,112233,13,0.4615757220317848,0.46157573005094127
7264,9,45,1,240,112233,13,0.46001421536255016,0.4600142231272293
7265,9,45,1,260,112233,13,0.4586144804451444,0.4586144877435038
7266,9,45,1,280,112233,13,0.4577649921440381,0.45776499971090145
7267,9,45,1,300,112233,13,0.45730950995781106,0.4573095173956508
7268,9,45,1,320,112233,13,0.45745955560320756,0.4574595635174951
7269,9,45,1,340,112233,13,0.4573533320587405,0.457353339597823
7270,9,45,1,360,112233,13,0.4575446977304674,0.4575447046849504
7271,9,45,2,160,112234,13,0.4694839856193154,0.46679173770012616
7272,9,45,2,180,112234,13,0.4648059608940176,0.46220548665578864
7273,9,45,2,200,112234,13,0.46224566072536766,0.45932977746604253
7274,9,45,2,220,112234,13,0.46041754498977044,0.4572024555079636
7275,9,45,2,240,112234,13,0.45879009934822074,0.4555658024571188
7276,9,45,2,260,112234,13,0.45750565745073496,0.4540831631317746
7277,9,45,2,280,112234,13,0.456801712920535,0.4531855787748028
7278,9,45,2,300,112234,13,0.45603402519958,0.4524273104301773
7279,9,45,2,320,112234,13,0.4559238413493846,0.45233128441382237
7280,9,45,2,340,112234,13,0.4556795723199753,0.4520071406597224
7281,9,45,2,360,112234,13,0.4554313387138569,0.45186341914525696
7282,9,45,3,160,112235,13,0.4722326854250993,0.46632106449482064
7283,9,45,3,180,112235,13,0.46841890124568997,0.4619460513630367
7284,9,45,3,200,112235,13,0.4654008374071636,0.45896177770579527
7285,9,45,3,220,112235,13,0.4633182329408141,0.45670499284239524
7286,9,45,3,240,112235,13,0.46166038079182364,0.454947402596767
7287,9,45,3,260,112235,13,0.4601568656628931,0.4533766837421873
7288,9,45,3,280,112235,13,0.4594944852872418,0.45246793380296924
7289,9,45,3,300,112235,13,0.4589295948294107,0.4517272709223791
7290,9,45,3,320,112235,13,0.4586148164023419,0.4515286945390387
7291,9,45,3,340,112235,13,0.4587038532344665,0.45124060223889845
7292,9,45,3,360,112235,13,0.4587315434111677,0.4510476088733825
7293,9,45,4,160,112236,13,0.4694184490681532,0.46546928295287776
7294,9,45,4,180,112236,13,0.4653521463001219,0.46109439617932524
7295,9,45,4,200,112236,13,0.4623959749475389,0.45804122101207756
7296,9,45,4,220,112236,13,0.45950315163127003,0.4555487359672161
7297,9,45,4,240,112236,13,0.45828706605734293,0.45388208722068124
7298,9,45,4,260,112236,13,0.4571461005611348,0.4523727603030295
7299,9,45,4,280,112236,13,0.4570793685117886,0.45162729488818254
7300,9,45,4,300,112236,13,0.45609746272434915,0.4507831996797227
7301,9,45,4,320,112236,13,0.45613025066442914,0.4505842764343323
7302,9,45,4,340,112236,13,0.4560083844560327,0.4502473043212616
7303,9,45,4,360,112236,13,0.45600993821997077,0.4500364573029863
7304,9,45,5,160,112237,13,0.47023915383627085,0.46501226377307064
7305,9,45,5,180,112237,13,0.46642474171117665,0.4606883308220982
7306,9,45,5,200,112237,13,0.4638337402957842,0.4576913553369165
7307,9,45,5,220,112237,13,0.46180315423572416,0.4552528353141525
7308,9,45,5,240,112237,13,0.4606642317711494,0.4536692442268735
7309,9,45,5,260,112237,13,0.4593853973320417,0.4521917520862865
7310,9,45,5,280,112237,13,0.4584113929424946,0.45135290776842013
7311,9,45,5,300,112237,13,0.45805911972849445,0.45057574954351937
7312,9,45,5,320,112237,13,0.457569190033309,0.4502703216110193
7313,9,45,5,340,112237,13,0.45732421055342704,0.44990839670745636
7314,9,45,5,360,112237,13,0.4572372384571834,0.4496751650303696
7315,9,45,6,160,112238,13,0.4696621891081813,0.46458288918319113
7316,9,45,6,180,112238,13,0.46673714581838166,0.46046222903828876
7317,9,45,6,200,112238,13,0.463924623813434,0.4574409657457905
7318,9,45,6,220,112238,13,0.46162734232993663,0.45499629085801796
7319,9,45,6,240,112238,13,0.4602902793654416,0.4534054529527404
7320,9,45,6,260,112238,13,0.45922704023129385,0.4519537432779962
7321,9,45,6,280,112238,13,0.4585053828387299,0.4511001197856043
7322,9,45,6,300,112238,13,0.45765521942021103,0.4502793118925663
7323,9,45,6,320,112238,13,0.4574584403198375,0.44996597404150546
7324,9,45,6,340,112238,13,0.4574422435748114,0.449628963422541
7325,9,45,6,360,112238,13,0.4579280204608651,0.44948750481209393
7326,9,45,7,160,112239,13,0.47051221518224434,0.4644315525108481
7327,9,45,7,180,112239,13,0.4664171648040981,0.4602885649490254
7328,9,45,7,200,112239,13,0.46325276530178183,0.4572083922955227
7329,9,45,7,220,112239,13,0.46072802089411496,0.4547266864850803
7330,9,45,7,240,112239,13,0.4588474424736461,0.45306428297779205
7331,9,45,7,260,112239,13,0.45751040837349816,0.4515922637276538
7332,9,45,7,280,112239,13,0.45722438921735475,0.45077084850790644
7333,9,45,7,300,112239,13,0.4564991809689763,0.44992283305521075
7334,9,45,7,320,112239,13,0.4560659762203342,0.449564959775786
7335,9,45,7,340,112239,13,0.45623984839871196,0.44927837760197636
7336,9,45,7,360,112239,13,0.45608285083755784,0.4491171708055954
7337,9,45,8,160,112240,13,0.4700606661950766,0.464313945695407
7338,9,45,8,180,112240,13,0.4667962636832306,0.4602434629314067
7339,9,45,8,200,112240,13,0.46410173635284857,0.4571817415437408
7340,9,45,8,220,112240,13,0.4620627632117762,0.45474530890253173
7341,9,45,8,240,112240,13,0.4600380162136984,0.4530187422466254
7342,9,45,8,260,112240,13,0.4589656649906091,0.45157158777797185
7343,9,45,8,280,112240,13,0.45848823988857407,0.4507558863564189
7344,9,45,8,300,112240,13,0.4577992652868584,0.4499093454593316
7345,9,45,8,320,112240,13,0.4576264500183429,0.4495302231428353
7346,9,45,8,340,112240,13,0.4580079579364275,0.44930345594421883
7347,9,45,8,360,112240,13,0.4583233510118488,0.44916548480818747
7348,9,45,9,160,112241,13,0.46973746495513297,0.4641668487621581
7349,9,45,9,180,112241,13,0.4655174902805521,0.46005309708229
7350,9,45,9,200,112241,13,0.4622891753424242,0.45694480623796724
7351,9,45,9,220,112241,13,0.45991513830653696,0.454499291523536
7352,9,45,9,240,112241,13,0.4583473712347952,0.45276724688181413
7353,9,45,9,260,112241,13,0.45726845083100404,0.4513513929823142
7354,9,45,9,280,112241,13,0.4563285980408269,0.4504918555811489
7355,9,45,9,300,112241,13,0.45570862019059044,0.44963137736245007
7356,9,45,9,320,112241,13,0.45577827487581984,0.4492645979412902
7357,9,45,9,340,112241,13,0.45583076858004123,0.4490435006383925
7358,9,45,9,360,112241,13,0.45588033436467934,0.4489049778235575
7359,9,45,10,160,112242,13,0.4697456833302825,0.46405004469281463
7360,9,45,10,180,112242,13,0.46577123171331314,0.4599334476639052
7361,9,45,10,200,112242,13,0.4630579004112389,0.4568454719510966
7362,9,45,10,220,112242,13,0.4606833307046235,0.4543815119475207
7363,9,45,10,240,112242,13,0.4593946257448482,0.452675777060202
7364,9,45,10,260,112242,13,0.45808959526606247,0.4512587177992567
7365,9,45,10,280,112242,13,0.4574909755197675,0.4504026351817151
7366,9,45,10,300,112242,13,0.45690581574689415,0.44955158935830264
7367,9,45,10,320,112242,13,0.4563570922245573,0.44913645321611395
7368,9,45,10,340,112242,13,0.4559474827011752,0.4488842379461424
7369,9,45,10,360,112242,13,0.45618243481314774,0.4487710126153529
7370,9,45,11,160,112243,13,0.46905171150827174,0.46390044519164914
7371,9,45,11,180,112243,13,0.4655046615276157,0.4598224874717049
7372,9,45,11,200,112243,13,0.462564437332295,0.45672758381019224
7373,9,45,11,220,112243,13,0.4600031964808387,0.4542371425156451
7374,9,45,11,240,112243,13,0.4585812860835929,0.4525246928000546
7375,9,45,11,260,112243,13,0.4574270326744044,0.4511027521222187
7376,9,45,11,280,112243,13,0.4564854026767254,0.4502257339144408
7377,9,45,11,300,112243,13,0.4564387559768287,0.44942006447892674
7378,9,45,11,320,112243,13,0.45608813271170406,0.4489870198855923
7379,9,45,11,340,112243,13,0.455816338934898,0.4487248041701586
7380,9,45,11,360,112243,13,0.45607019967475476,0.44862276372928356
7381,9,45,12,160,112244,13,0.4687142522513012,0.46374074902532325
7382,9,45,12,180,112244,13,0.46506591508802136,0.4596689694636725
7383,9,45,12,200,112244,13,0.4621688726577172,0.45657867702298766
7384,9,45,12,220,112244,13,0.4600980632515608,0.4541027041876159
7385,9,45,12,240,112244,13,0.45851558557647504,0.4523791245913538
7386,9,45,12,260,112244,13,0.4578874690085465,0.4510033962497945
7387,9,45,12,280,112244,13,0.45688243542064855,0.4500958368771923
7388,9,45,12,300,112244,13,0.45647116675900323,0.44930590990331915
7389,9,45,12,320,112244,13,0.45631125818247154,0.44887535949772694
7390,9,45,12,340,112244,13,0.4562913236420776,0.448624836461127
7391,9,45,12,360,112244,13,0.4567923361566324,0.4485587622275108
7392,9,45,13,160,112245,13,0.4695683946739038,0.463650344592348
7393,9,45,13,180,112245,13,0.46535372216282633,0.45956129801304446
7394,9,45,13,200,112245,13,0.4619072111072646,0.45641979203898925
7395,9,45,13,220,112245,13,0.4597063275586351,0.45395028331753245
7396,9,45,13,240,112245,13,0.45792821307879084,0.4522003624374438
7397,9,45,13,260,112245,13,0.45670195405591696,0.4508187461289135
7398,9,45,13,280,112245,13,0.4562312203154755,0.4499272615353431
7399,9,45,13,300,112245,13,0.4559074591029915,0.44914657626096655
7400,9,45,13,320,112245,13,0.45563707279497156,0.4487067858753777
7401,9,45,13,340,112245,13,0.45572177334768027,0.4484647141706865
7402,9,45,13,360,112245,13,0.45592134313776317,0.4484011244785407
7403,9,45,14,160,112246,13,0.4714351806673654,0.4637206956103179
7404,9,45,14,180,112246,13,0.4672519289318938,0.45960490195882486
7405,9,45,14,200,112246,13,0.46409799994374473,0.45644860251936126
7406,9,45,14,220,112246,13,0.4615844902893279,0.4539532380297433
7407,9,45,14,240,112246,13,0.45997272430243613,0.45220622085476203
7408,9,45,14,260,112246,13,0.4590470489489437,0.45084264597787505
7409,9,45,14,280,112246,13,0.45825380360683104,0.4499324060599616
7410,9,45,14,300,112246,13,0.45777501061349407,0.44915719020086237
7411,9,45,14,320,112246,13,0.4576575787963472,0.4487277769000511
7412,9,45,14,340,112246,13,0.45762716027020295,0.4484822995488981
7413,9,45,14,360,112246,13,0.45839718815322167,0.44845746827947397
7414,9,45,15,160,112247,13,0.47045118573513817,0.4637279851855698
7415,9,45,15,180,112247,13,0.46647518471187793,0.459606161322239
7416,9,45,15,200,112247,13,0.46319635930177117,0.4564264019474304
7417,9,45,15,220,112247,13,0.4604898867870416,0.453895330918947
7418,9,45,15,240,112247,13,0.45886556168747045,0.45213365672975947
7419,9,45,15,260,112247,13,0.458035813607143,0.45079467848946025
7420,9,45,15,280,112247,13,0.45741772077936244,0.44989315921547707
7421,9,45,15,300,112247,13,0.45709492228009624,0.44914004542057767
7422,9,45,15,320,112247,13,0.4564506006215651,0.44867138193267
7423,9,45,15,340,112247,13,0.4563634451606257,0.44843085310117503
7424,9,45,15,360,112247,13,0.45620972771802826,0.44838516395773254
7425,9,45,16,160,112248,13,0.4686281550641561,0.4636188152126833
7426,9,45,16,180,112248,13,0.4650090352162485,0.4595118209989566
7427,9,45,16,200,112248,13,0.4619551851149223,0.4563259769058633
7428,9,45,16,220,112248,13,0.46020717201474287,0.4538300847958483
7429,9,45,16,240,112248,13,0.4582223668406494,0.4520432862226581
7430,9,45,16,260,112248,13,0.45706953476040835,0.450706421744031
7431,9,45,16,280,112248,13,0.45611380311991556,0.44978988843869744
7432,9,45,16,300,112248,13,0.4557311566826805,0.4490477024426783
7433,9,45,16,320,112248,13,0.45561065567247755,0.448579851466979
7434,9,45,16,340,112248,13,0.45553708335332477,0.4483355808083895
7435,9,45,16,360,112248,13,0.4560524846523,0.4483143138310449
7436,9,45,17,160,112249,13,0.4695188484824427,0.4635760099551394
7437,9,45,17,180,112249,13,0.46582424203090017,0.45947765869990487
7438,9,45,17,200,112249,13,0.4633688220393226,0.45631941265098935
7439,9,45,17,220,112249,13,0.4616463864628248,0.45385110057177813
7440,9,45,17,240,112249,13,0.4603810847857677,0.45208183821136083
7441,9,45,17,260,112249,13,0.4590472762652472,0.45073469031999075
7442,9,45,17,280,112249,13,0.45849176434638245,0.4498319078814727
7443,9,45,17,300,112249,13,0.45791366712692866,0.4490874511042574
7444,9,45,17,320,112249,13,0.4578658078906993,0.4486326485044652
7445,9,45,17,340,112249,13,0.45757451302120294,0.4483735354671523
7446,9,45,17,360,112249,13,0.45808095699108436,0.44836388131753085
7447,9,45,18,160,112250,13,0.47087876881983093,0.4636163377285829
7448,9,45,18,180,112250,13,0.46703033045189446,0.4595105784093151
7449,9,45,18,200,112250,13,0.46438739075075186,0.45637133945334896
7450,9,45,18,220,112250,13,0.46216612497476683,0.4539036613748486
7451,9,45,18,240,112250,13,0.4608637877103429,0.45213912189603483
7452,9,45,18,260,112250,13,0.4597144789261506,0.45078489556858
7453,9,45,18,280,112250,13,0.45923173725119254,0.4498959419981479
7454,9,45,18,300,112250,13,0.4590702232061814,0.449168766192835
7455,9,45,18,320,112250,13,0.4581484111519187,0.4486811504083713
7456,9,45,18,340,112250,13,0.4579286028871715,0.4484187433566387
7457,9,45,18,360,112250,13,0.457829162877721,0.4483927484099184
7458,9,45,19,160,112251,13,0.4709772543958201,0.46364861573839644
7459,9,45,19,180,112251,13,0.4670710593627796,0.45954102355708576
7460,9,45,19,200,112251,13,0.46478677609041125,0.4564255558806601
7461,9,45,19,220,112251,13,0.4627501478283066,0.4539662833938011
7462,9,45,19,240,112251,13,0.4610322628110185,0.4521974100707079
7463,9,45,19,260,112251,13,0.4595032163661637,0.45081843889377726
7464,9,45,19,280,112251,13,0.45858339723355135,0.4499184483807161
7465,9,45,19,300,112251,13,0.45791658604296603,0.44918456595986994
7466,9,45,19,320,112251,13,0.4576802201884868,0.44870189322487203
7467,9,45,19,340,112251,13,0.4579303793934314,0.4484520980305233
7468,9,45,19,360,112251,13,0.4583046814608333,0.44843865075442635
7469,9,45,20,160,112252,13,0.4717261007089679,0.4637038052357822
7470,9,45,20,180,112252,13,0.4677512911779252,0.459596387223105
7471,9,45,20,200,112252,13,0.4646605472915622,0.4564684400659066
7472,9,45,20,220,112252,13,0.46239668395155925,0.45400425475002787
7473,9,45,20,240,112252,13,0.46105920768797914,0.45224232651761587
7474,9,45,20,260,112252,13,0.4599766927698303,0.450873016165647
7475,9,45,20,280,112252,13,0.4593566614454335,0.4499771449671766
7476,9,45,20,300,112252,13,0.45860054494895475,0.44922852291462156
7477,9,45,20,320,112252,13,0.4581910894225925,0.44873346167858563
7478,9,45,20,340,112252,13,0.4577449900475856,0.44846067472666973
7479,9,45,20,360,112252,13,0.4577407327406801,0.44843283427211345
7480,9,45,1,160,112233,15,0.46663330059330854,0.4666333077455574
7481,9,45,1,180,112233,15,0.4627083743671336,0.46270838198715486
7482,9,45,1,200,112233,15,0.4599512232568492,0.45995123007512984
7483,9,45,1,220,112233,15,0.45840892105383646,0.45840892899597735
7484,9,45,1,240,112233,15,0.4573401220740949,0.45734013003862434
7485,9,45,1,260,112233,15,0.4567124813584478,0.4567124896542254
7486,9,45,1,280,112233,15,0.4567003941333312,0.45670040189344424
7487,9,45,1,300,112233,15,0.45683805881764866,0.45683806642079133
7488,9,45,1,320,112233,15,0.457216136105173,0.45721614372620095
7489,9,45,1,340,112233,15,0.45773178978903983,0.4577317979132191
7490,9,45,1,360,112233,15,0.4579738792987105,0.45797388626109226
7491,9,45,2,160,112234,15,0.46594973056886835,0.46276014808919025
7492,9,45,2,180,112234,15,0.46244496822372044,0.45891304931655974
7493,9,45,2,200,112234,15,0.4600594429333075,0.4562450734216341
7494,9,45,2,220,112234,15,0.45866626563599094,0.454591044587457
7495,9,45,2,240,112234,15,0.45779024222423587,0.45349505873440343
7496,9,45,2,260,112234,15,0.45729572480427993,0.45286498887408577
7497,9,45,2,280,112234,15,0.45719532348634734,0.4527216984341299
7498,9,45,2,300,112234,15,0.4573004333105808,0.45269681252330707
7499,9,45,2,320,112234,15,0.45691931651558976,0.45255804845329456
7500,9,45,2,340,112234,15,0.457343236923847,0.4529502462459547
7501,9,45,2,360,112234,15,0.45797646317495455,0.45330290054514294
7502,9,45,3,160,112235,15,0.4681329330717707,0.46224086592524205
7503,9,45,3,180,112235,15,0.46474810306230535,0.4584696090132858
7504,9,45,3,200,112235,15,0.46227713111681074,0.4557819134830652
7505,9,45,3,220,112235,15,0.46076139967250995,0.45413555371885256
7506,9,45,3,240,112235,15,0.45943465318472415,0.45290473800387493
7507,9,45,3,260,112235,15,0.45839014140002293,0.4520432001783012
7508,9,45,3,280,112235,15,0.4580668399900901,0.45176992648691133
7509,9,45,3,300,112235,15,0.4577561967434627,0.4515694655246944
7510,9,45,3,320,112235,15,0.4577621304853377,0.4514218131944792
7511,9,45,3,340,112235,15,0.4581056478012561,0.4517365906792732
7512,9,45,3,360,112235,15,0.4588177946296852,0.4521215953625144
7513,9,45,4,160,112236,15,0.46593856393488164,0.461331081050755
7514,9,45,4,180,112236,15,0.46353470159618293,0.4578275928342666
7515,9,45,4,200,112236,15,0.4609959794656405,0.4551004878516699
7516,9,45,4,220,112236,15,0.45934570266825375,0.4533761905279159
7517,9,45,4,240,112236,15,0.4584777742013724,0.45216134725126517
7518,9,45,4,260,112236,15,0.45747619635509823,0.451184609070662
7519,9,45,4,280,112236,15,0.4572337999987882,0.45085268012536794
7520,9,45,4,300,112236,15,0.45712599403898424,0.4506312979907359
7521,9,45,4,320,112236,15,0.45753128591000103,0.45058881653673416
7522,9,45,4,340,112236,15,0.4578885899143455,0.45087247510103756
7523,9,45,4,360,112236,15,0.4581063010749807,0.45116846069736033
7524,9,45,5,160,112237,15,0.4651711312183355,0.4605593726897976
7525,9,45,5,180,112237,15,0.46215125256185524,0.4571217576511032
7526,9,45,5,200,112237,15,0.4600844625152223,0.45446430745693595
7527,9,45,5,220,112237,15,0.45859989473462215,0.45275925948172396
7528,9,45,5,240,112237,15,0.4577192365702957,0.451560784584149
7529,9,45,5,260,112237,15,0.4573320520333089,0.45066360966445573
7530,9,45,5,280,112237,15,0.45693169145277374,0.4502576918456636
7531,9,45,5,300,112237,15,0.4565480945705148,0.4499693982451314
7532,9,45,5,320,112237,15,0.4568386972111941,0.44993960414026224
7533,9,45,5,340,112237,15,0.45779571422332915,0.45030722008457585
7534,9,45,5,360,112237,15,0.4583173673016561,0.4506294907661668
7535,9,45,6,160,112238,15,0.46642475570930203,0.4602507859082302
7536,9,45,6,180,112238,15,0.4635476943866001,0.4568406469451665
7537,9,45,6,200,112238,15,0.4611820124966596,0.45416017879562787
7538,9,45,6,220,112238,15,0.4593055389104633,0.4523820542896972
7539,9,45,6,240,112238,15,0.45838839638586903,0.4511828453384265
7540,9,45,6,260,112238,15,0.45790373029433556,0.4503111375489524
7541,9,45,6,280,112238,15,0.4571688946206626,0.44980473552042494
7542,9,45,6,300,112238,15,0.45707867594538726,0.449501143675179
7543,9,45,6,320,112238,15,0.45761348092977233,0.4495276205028392
7544,9,45,6,340,112238,15,0.4578071343986517,0.44979541431238046
7545,9,45,6,360,112238,15,0.45878173837895464,0.4501847284344167
7546,9,45,7,160,112239,15,0.46711757604507936,0.46021300912163204
7547,9,45,7,180,112239,15,0.46340827191858586,0.4567209476721326
7548,9,45,7,200,112239,15,0.4613870059428236,0.4540940834440775
7549,9,45,7,220,112239,15,0.4593684809349228,0.45224659714267323
7550,9,45,7,240,112239,15,0.4578662352119626,0.45094080944746534
7551,9,45,7,260,112239,15,0.4568724749513536,0.45001080274921906
7552,9,45,7,280,112239,15,0.4566442973844355,0.4494999869328473
7553,9,45,7,300,112239,15,0.45647071203413014,0.44919667458597373
7554,9,45,7,320,112239,15,0.4566851053870301,0.44921250340091856
7555,9,45,7,340,112239,15,0.4569416238309341,0.4494400916926224
7556,9,45,7,360,112239,15,0.4572941628231901,0.449793687551278
7557,9,45,8,160,112240,15,0.46565237966792034,0.45999217124571773
7558,9,45,8,180,112240,15,0.46196279425180764,0.4564424568105408
7559,9,45,8,200,112240,15,0.4595401798176831,0.45379807834265906
7560,9,45,8,220,112240,15,0.4580512599540461,0.4519800791600068
7561,9,45,8,240,112240,15,0.4565340802409188,0.450626816478591
7562,9,45,8,260,112240,15,0.45574762063067537,0.449686724542032
7563,9,45,8,280,112240,15,0.45556445707449517,0.44920036012738
7564,9,45,8,300,112240,15,0.45510290844019224,0.44886637621883607
7565,9,45,8,320,112240,15,0.4559058098909925,0.44893709467586673
7566,9,45,8,340,112240,15,0.4559473295411543,0.449111799906482
7567,9,45,8,360,112240,15,0.4565281269153676,0.449478523534526
7568,9,45,9,160,112241,15,0.4675126990370633,0.4600042187711725
7569,9,45,9,180,112241,15,0.46427649405760635,0.4564512437765563
7570,9,45,9,200,112241,15,0.46174647510627076,0.453784730067772
7571,9,45,9,220,112241,15,0.4603377254219941,0.45198168620775203
7572,9,45,9,240,112241,15,0.4585432193501434,0.45055470783726037
7573,9,45,9,260,112241,15,0.4577139684992657,0.44961656195380467
7574,9,45,9,280,112241,15,0.4570362508525879,0.44906801333544233
7575,9,45,9,300,112241,15,0.45697700914421235,0.4487438044009122
7576,9,45,9,320,112241,15,0.4571138749633465,0.4487994460717836
7577,9,45,9,340,112241,15,0.4573418136379366,0.44895820313840834
7578,9,45,9,360,112241,15,0.4578992127083734,0.44932900700268447
7579,9,45,10,160,112242,15,0.46547011776915,0.45985947522637743
7580,9,45,10,180,112242,15,0.46174403731705893,0.45625891340737806
7581,9,45,10,200,112242,15,0.4595968744806873,0.4536148029589619
7582,9,45,10,220,112242,15,0.45762303447608726,0.4517671824219099
7583,9,45,10,240,112242,15,0.4566584631903485,0.4503676462785654
7584,9,45,10,260,112242,15,0.45571334278646664,0.44939810364325133
7585,9,45,10,280,112242,15,0.455023606985528,0.44880594790991335
7586,9,45,10,300,112242,15,0.4547666124417676,0.44845987742724186
7587,9,45,10,320,112242,15,0.45485531739361207,0.44849352986254193
7588,9,45,10,340,112242,15,0.45531233301085705,0.4486604048098735
7589,9,45,10,360,112242,15,0.4556889668575169,0.44901446562812164
7590,9,45,11,160,112243,15,0.4669374908672081,0.45983119119908933
7591,9,45,11,180,112243,15,0.46344532691952633,0.4562243031535887
7592,9,45,11,200,112243,15,0.46089669619921647,0.4535621186853599
7593,9,45,11,220,112243,15,0.4591323448333349,0.4517044513748015
7594,9,45,11,240,112243,15,0.45787420356908376,0.4502921457162054
7595,9,45,11,260,112243,15,0.4571445295446589,0.449326892838983
7596,9,45,11,280,112243,15,0.4568367358153495,0.4487558002790982
7597,9,45,11,300,112243,15,0.4569882011837586,0.44843883340536234
7598,9,45,11,320,112243,15,0.45699333443509427,0.44843222403999383
7599,9,45,11,340,112243,15,0.4571396719567846,0.4485738648330714
7600,9,45,11,360,112243,15,0.4578258413645005,0.44893267241934315
7601,9,45,12,160,112244,15,0.46446019289205986,0.45963419080207973
7602,9,45,12,180,112244,15,0.4609544785135721,0.4560091982540876
7603,9,45,12,200,112244,15,0.45891129169632133,0.45336861355566344
7604,9,45,12,220,112244,15,0.4573449600789379,0.45151048077364175
7605,9,45,12,240,112244,15,0.45676112379561,0.45014938111013186
7606,9,45,12,260,112244,15,0.4563400221398375,0.44920684834425845
7607,9,45,12,280,112244,15,0.45598850783147366,0.44863031268740705
7608,9,45,12,300,112244,15,0.45557862542127314,0.44828002082243906
7609,9,45,12,320,112244,15,0.4556245049834654,0.448256696998688
7610,9,45,12,340,112244,15,0.4559759301454852,0.448394439299896
7611,9,45,12,360,112244,15,0.4564689592148291,0.4487503786191551
7612,9,45,13,160,112245,15,0.46410392257134053,0.45942485274286804
7613,9,45,13,180,112245,15,0.4607875687600099,0.4558080459506569
7614,9,45,13,200,112245,15,0.458501199293771,0.4531738820598845
7615,9,45,13,220,112245,15,0.45760266167856145,0.4513710634779943
7616,9,45,13,240,112245,15,0.45662662990031466,0.4500194431956738
7617,9,45,13,260,112245,15,0.4558612619443151,0.44906436508744674
7618,9,45,13,280,112245,15,0.4558410448832465,0.44850846015601964
7619,9,45,13,300,112245,15,0.45589876403358887,0.44816579188662364
